Simulation	SoftwareName	JaamSim	-
Simulation	SoftwareVersion	2022-07	-
Simulation	ConfigurationFile	C:\Users\dcla189\OneDrive - The University of Auckland\2023 Sem2\2023.2\355JaamSim\group\complete_model.cfg	-
Simulation	ScenarioNumber	1.0	-
Simulation	ScenarioIndex	{ 1 }	-
Simulation	ReplicationNumber	1.0	-
Simulation	RunNumber	1.0	-
Simulation	RunIndex	{ 1 }	-
Simulation	PresentTimeAndDate	Oct 18, 2023 12:12	-
Simulation	InitializationDuration	168.0	h
Simulation	RunDuration	504.0	h
Simulation	PresentSimulationTime	0.0	h

this.SimTime/1[h]	Scenario	Replication	this.obj	Event	EventTime
61.600006415833334	1	1	Orderly2	PatientTransit.orderly-travel-to-patient	61.45413218472222
61.600006415833334	1	1	Orderly2	PatientTransit.pickup	61.46286788027777
61.600006415833334	1	1	Orderly2	PatientTransit.travel-to-destination	61.46340818361111
61.600006415833334	1	1	Orderly2	PatientTransit.dropoff	61.550600722222214
61.600006415833334	1	1	Orderly2	PatientTransit.wait-at-dropoff	61.562074664166666
61.600006415833334	1	1	Orderly2	PatientTransit.travel-to-base	61.596012074166666
61.600006415833334	1	1	Orderly2	PatientTransit.wait-task-orderly	61.600006415833334
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	57.67500269083333
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	57.71860062111111
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	57.831509428611106
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	57.83152005805555
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	57.855334325277774
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	58.02673365277777
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	58.09233478527777
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	58.16766730861111
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	58.53878881583333
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	58.75203965861111
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	58.75203965861111
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	58.837753374444446
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	59.205827094722224
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	59.40620707194444
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	59.51610872694444
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	59.51610872694444
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	59.89730148249999
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	59.961293259444446
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	60.42321309555555
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	60.489137056666664
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	60.489137056666664
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	60.54558348416666
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	60.58217626972222
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	60.69898499194444
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	60.71056679472222
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	60.71056679472222
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	60.765448871944436
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	60.772792339444436
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	60.88430671444444
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	60.88691373333333
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	60.88691373333333
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	60.896952695833335
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	61.15325556888889
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	61.24336736527778
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	61.34709707972222
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	61.385066608888884
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	61.38915380388889
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	61.500432382777774
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	61.79935903027777
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	61.80701772555555
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	61.80701772555555
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	61.961516921388885
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	61.99496782777778
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	62.05133498638889
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	62.05793362944444
62.42649711833333	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	62.05793362944444
62.42649711833333	1	1	Orderly6	PatientTransit.pickup	62.082575416666664
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-destination	62.10179563027778
62.42649711833333	1	1	Orderly6	PatientTransit.dropoff	62.12532154916666
62.42649711833333	1	1	Orderly6	PatientTransit.wait-at-dropoff	62.191204666666664
62.42649711833333	1	1	Orderly6	PatientTransit.travel-to-base	62.39126696277778
62.42649711833333	1	1	Orderly6	PatientTransit.wait-task-orderly	62.42649711833333
63.44589680805555	1	1	Orderly2	PatientTransit.orderly-travel-to-patient	61.61837487861111
63.44589680805555	1	1	Orderly2	PatientTransit.pickup	61.771619333888886
63.44589680805555	1	1	Orderly2	PatientTransit.travel-to-destination	61.97461599083333
63.44589680805555	1	1	Orderly2	PatientTransit.dropoff	62.13265271666667
63.44589680805555	1	1	Orderly2	PatientTransit.wait-at-dropoff	62.16010620666666
63.44589680805555	1	1	Orderly2	PatientTransit.orderly-travel-to-patient	62.23514932333333
63.44589680805555	1	1	Orderly2	PatientTransit.pickup	62.52634456305555
63.44589680805555	1	1	Orderly2	PatientTransit.travel-to-destination	62.717278323333325
63.44589680805555	1	1	Orderly2	PatientTransit.dropoff	62.815462090000004
63.44589680805555	1	1	Orderly2	PatientTransit.wait-at-dropoff	62.97072257083333
63.44589680805555	1	1	Orderly2	PatientTransit.orderly-travel-to-patient	62.97072257083333
63.44589680805555	1	1	Orderly2	PatientTransit.pickup	62.98797526166666
63.44589680805555	1	1	Orderly2	PatientTransit.travel-to-destination	63.046840043611105
63.44589680805555	1	1	Orderly2	PatientTransit.dropoff	63.12643528194444
63.44589680805555	1	1	Orderly2	PatientTransit.wait-at-dropoff	63.282774229999994
63.44589680805555	1	1	Orderly2	PatientTransit.travel-to-base	63.30405590416666
63.44589680805555	1	1	Orderly2	PatientTransit.wait-task-orderly	63.44589680805555
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	56.79235736777777
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	57.23544935666666
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	57.336920874166665
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	57.846848647777776
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	58.08017576138889
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	58.28960159388889
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	58.29915840138889
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	58.33169051222222
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	58.34335767583333
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	58.56331163444444
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	58.577625427777775
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	58.77278061055556
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	58.78905662999999
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	58.80152220194444
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	58.8096779625
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	58.8096779625
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	58.96528891166666
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	59.00534525055556
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	59.030237692499995
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	59.06744018
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	59.06744018
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	59.43877093972222
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	59.50194465083333
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	59.995511233611104
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	60.055404204999995
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	60.055404204999995
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	60.12542033083333
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	60.19479290083333
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	60.2334999525
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	60.240445083888886
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	60.240445083888886
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	61.084395782499996
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	61.20659097722222
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	61.318645976388886
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	61.32005728194444
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	61.34046617861111
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	61.54709449444444
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	61.667202311666664
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	61.85170893555556
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	61.87638955722222
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	61.87638955722222
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	61.890623435
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	61.893960702499996
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	61.97501344944444
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	61.98383363305555
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	61.98383363305555
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	62.078227078333335
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	62.416990471111106
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	62.49297306305555
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	62.50871619416667
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	62.74678578416667
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	62.848670085555554
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	62.88935264833333
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	63.176156373055555
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	63.19141696388889
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	63.33776443722222
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	63.78669350333333
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	63.792551806944445
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	63.894803584444446
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	63.972289581111106
65.0184384786111	1	1	Orderly5	PatientTransit.orderly-travel-to-patient	64.26163167972221
65.0184384786111	1	1	Orderly5	PatientTransit.pickup	64.28027647305555
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-destination	64.50516944388889
65.0184384786111	1	1	Orderly5	PatientTransit.dropoff	64.61211473305555
65.0184384786111	1	1	Orderly5	PatientTransit.wait-at-dropoff	64.63750423333333
65.0184384786111	1	1	Orderly5	PatientTransit.travel-to-base	64.97083756666666
65.0184384786111	1	1	Orderly5	PatientTransit.wait-task-orderly	65.0184384786111
65.09445548166667	1	1	Orderly2	PatientTransit.orderly-travel-to-patient	63.56753995333333
65.09445548166667	1	1	Orderly2	PatientTransit.pickup	63.68035455138888
65.09445548166667	1	1	Orderly2	PatientTransit.travel-to-destination	63.73568063027778
65.09445548166667	1	1	Orderly2	PatientTransit.dropoff	63.87668301611111
65.09445548166667	1	1	Orderly2	PatientTransit.wait-at-dropoff	63.917466867777776
65.09445548166667	1	1	Orderly2	PatientTransit.orderly-travel-to-patient	64.20952826194444
65.09445548166667	1	1	Orderly2	PatientTransit.pickup	64.21132888
65.09445548166667	1	1	Orderly2	PatientTransit.travel-to-destination	64.55608104444444
65.09445548166667	1	1	Orderly2	PatientTransit.dropoff	64.6816704663889
65.09445548166667	1	1	Orderly2	PatientTransit.wait-at-dropoff	64.75962751499999
65.09445548166667	1	1	Orderly2	PatientTransit.travel-to-base	65.09296084833333
65.09445548166667	1	1	Orderly2	PatientTransit.wait-task-orderly	65.09445548166667
65.18126483249999	1	1	Orderly1	PatientTransit.orderly-travel-to-patient	61.282289283055555
65.18126483249999	1	1	Orderly1	PatientTransit.pickup	61.62652764055555
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-destination	61.67457621972222
65.18126483249999	1	1	Orderly1	PatientTransit.dropoff	62.11055445972222
65.18126483249999	1	1	Orderly1	PatientTransit.wait-at-dropoff	62.17261862638888
65.18126483249999	1	1	Orderly1	PatientTransit.orderly-travel-to-patient	62.26105135194444
65.18126483249999	1	1	Orderly1	PatientTransit.pickup	62.40278389
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-destination	62.44611676111111
65.18126483249999	1	1	Orderly1	PatientTransit.dropoff	62.77735044611111
65.18126483249999	1	1	Orderly1	PatientTransit.wait-at-dropoff	62.87858137166666
65.18126483249999	1	1	Orderly1	PatientTransit.orderly-travel-to-patient	62.87858137166666
65.18126483249999	1	1	Orderly1	PatientTransit.pickup	62.974314228611114
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-destination	63.039815606666664
65.18126483249999	1	1	Orderly1	PatientTransit.dropoff	63.18361118111111
65.18126483249999	1	1	Orderly1	PatientTransit.wait-at-dropoff	63.31289719749999
65.18126483249999	1	1	Orderly1	PatientTransit.orderly-travel-to-patient	63.34352992333333
65.18126483249999	1	1	Orderly1	PatientTransit.pickup	63.35846033805555
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-destination	63.478601873611105
65.18126483249999	1	1	Orderly1	PatientTransit.dropoff	63.56503148583333
65.18126483249999	1	1	Orderly1	PatientTransit.wait-at-dropoff	63.77565015222222
65.18126483249999	1	1	Orderly1	PatientTransit.orderly-travel-to-patient	63.91253782972222
65.18126483249999	1	1	Orderly1	PatientTransit.pickup	63.99238752833333
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-destination	64.097491675
65.18126483249999	1	1	Orderly1	PatientTransit.dropoff	64.351120335
65.18126483249999	1	1	Orderly1	PatientTransit.wait-at-dropoff	64.4813252125
65.18126483249999	1	1	Orderly1	PatientTransit.orderly-travel-to-patient	64.55458104833333
65.18126483249999	1	1	Orderly1	PatientTransit.pickup	64.56035796388889
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-destination	64.59408921305555
65.18126483249999	1	1	Orderly1	PatientTransit.dropoff	64.74106262888888
65.18126483249999	1	1	Orderly1	PatientTransit.wait-at-dropoff	64.84431175194443
65.18126483249999	1	1	Orderly1	PatientTransit.travel-to-base	65.17764508527777
65.18126483249999	1	1	Orderly1	PatientTransit.wait-task-orderly	65.18126483249999
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	57.768471292777775
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	57.7729791825
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	57.857349541666665
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	58.35955286694444
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	58.47892574749999
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	58.47892574749999
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	58.598014947222225
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	58.62787341611111
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	58.80953217
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	58.83992441833333
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	58.83992441833333
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	58.872768183055555
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	58.891854431111106
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	58.94241406388889
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	58.99457954333333
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	59.02653272111111
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	59.56670930666667
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	59.567116434166664
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	59.67601343444444
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	59.74386574361111
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	59.74386574361111
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	60.49257753722222
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	60.52973376666666
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	60.65735402083333
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	60.68400977666666
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	60.68400977666666
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	60.79902830472221
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	60.811507282777775
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	60.900311834444445
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	61.037043472777775
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	61.07404232444445
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	61.10464011222222
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	61.17244594583333
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	61.5616992711111
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	61.633018262499995
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	61.643050914722224
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	61.708672871388885
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	61.825442574444445
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	62.26111072888889
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	62.33134992805555
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	62.45496552805555
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	63.138007787222215
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	63.16428456222222
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	63.40676219777777
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	63.41950058472222
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	63.494577293333336
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	63.544614305555555
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	63.6367176825
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	64.29563485499999
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	64.47189307583332
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	64.55237837027778
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	64.5778181275
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	64.58889259972221
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	64.65992466416667
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	64.8300427111111
65.84397994833333	1	1	Orderly4	PatientTransit.orderly-travel-to-patient	65.11942286333333
65.84397994833333	1	1	Orderly4	PatientTransit.pickup	65.15194082138889
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-destination	65.26769071194444
65.84397994833333	1	1	Orderly4	PatientTransit.dropoff	65.39976300638888
65.84397994833333	1	1	Orderly4	PatientTransit.wait-at-dropoff	65.43743674444444
65.84397994833333	1	1	Orderly4	PatientTransit.travel-to-base	65.77077007777777
65.84397994833333	1	1	Orderly4	PatientTransit.wait-task-orderly	65.84397994833333
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	57.81000021833333
65.85492554	1	1	Orderly3	PatientTransit.pickup	58.12654799972222
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	58.33062043333333
65.85492554	1	1	Orderly3	PatientTransit.dropoff	59.71996138027778
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	59.72621961583333
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	59.72621961583333
65.85492554	1	1	Orderly3	PatientTransit.pickup	59.75445968055555
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	59.762605807222215
65.85492554	1	1	Orderly3	PatientTransit.dropoff	59.951238685
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	59.98293478805556
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	59.98293478805556
65.85492554	1	1	Orderly3	PatientTransit.pickup	60.76103986333333
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	60.777661358611105
65.85492554	1	1	Orderly3	PatientTransit.dropoff	61.022972565555555
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	61.05829374027777
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	61.22102191027778
65.85492554	1	1	Orderly3	PatientTransit.pickup	61.354770796111104
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	61.443569546111114
65.85492554	1	1	Orderly3	PatientTransit.dropoff	61.89454669861111
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	62.06256790111111
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	62.22803717722222
65.85492554	1	1	Orderly3	PatientTransit.pickup	62.23151897111111
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	62.28176548194444
65.85492554	1	1	Orderly3	PatientTransit.dropoff	62.78814914861111
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	62.97356008
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	63.00857095805556
65.85492554	1	1	Orderly3	PatientTransit.pickup	63.04064826222222
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	63.160906250277776
65.85492554	1	1	Orderly3	PatientTransit.dropoff	63.55670820527777
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	63.58361206027778
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	63.63051081333333
65.85492554	1	1	Orderly3	PatientTransit.pickup	63.653104264166664
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	63.94670395083333
65.85492554	1	1	Orderly3	PatientTransit.dropoff	64.57905765833333
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	64.61316085
65.85492554	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	64.9374522875
65.85492554	1	1	Orderly3	PatientTransit.pickup	65.06426620694444
65.85492554	1	1	Orderly3	PatientTransit.travel-to-destination	65.11253439083333
65.85492554	1	1	Orderly3	PatientTransit.dropoff	65.17927252361112
65.85492554	1	1	Orderly3	PatientTransit.wait-at-dropoff	65.37230010611111
65.85492554	1	1	Orderly3	PatientTransit.travel-to-base	65.70563343944444
65.85492554	1	1	Orderly3	PatientTransit.wait-task-orderly	65.85492554
66.0343625361111	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	62.48795013083333
66.0343625361111	1	1	Orderly6	PatientTransit.pickup	62.58052262888888
66.0343625361111	1	1	Orderly6	PatientTransit.travel-to-destination	62.616880153888886
66.0343625361111	1	1	Orderly6	PatientTransit.dropoff	63.05038765833333
66.0343625361111	1	1	Orderly6	PatientTransit.wait-at-dropoff	63.16892167055555
66.0343625361111	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	63.16892167055555
66.0343625361111	1	1	Orderly6	PatientTransit.pickup	63.17564567638888
66.0343625361111	1	1	Orderly6	PatientTransit.travel-to-destination	63.251743389444435
66.0343625361111	1	1	Orderly6	PatientTransit.dropoff	63.385334943888886
66.0343625361111	1	1	Orderly6	PatientTransit.wait-at-dropoff	63.55095795361111
66.0343625361111	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	63.60018131277778
66.0343625361111	1	1	Orderly6	PatientTransit.pickup	63.710268488611106
66.0343625361111	1	1	Orderly6	PatientTransit.travel-to-destination	63.711430635
66.0343625361111	1	1	Orderly6	PatientTransit.dropoff	63.82823485583333
66.0343625361111	1	1	Orderly6	PatientTransit.wait-at-dropoff	63.91619738861111
66.0343625361111	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	64.2071792863889
66.0343625361111	1	1	Orderly6	PatientTransit.pickup	64.38462800888888
66.0343625361111	1	1	Orderly6	PatientTransit.travel-to-destination	64.50209855222222
66.0343625361111	1	1	Orderly6	PatientTransit.dropoff	64.56087310027777
66.0343625361111	1	1	Orderly6	PatientTransit.wait-at-dropoff	64.59351553722222
66.0343625361111	1	1	Orderly6	PatientTransit.orderly-travel-to-patient	64.91571769944444
66.0343625361111	1	1	Orderly6	PatientTransit.pickup	65.09810289083333
66.0343625361111	1	1	Orderly6	PatientTransit.travel-to-destination	65.13260505916666
66.0343625361111	1	1	Orderly6	PatientTransit.dropoff	65.30741685777777
66.0343625361111	1	1	Orderly6	PatientTransit.wait-at-dropoff	65.45957369305556
66.0343625361111	1	1	Orderly6	PatientTransit.travel-to-base	65.79290702638889
66.0343625361111	1	1	Orderly6	PatientTransit.wait-task-orderly	66.0343625361111
71.83685634527778	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	65.95366163555555
71.83685634527778	1	1	Orderly3	PatientTransit.pickup	66.02911198472222
71.83685634527778	1	1	Orderly3	PatientTransit.travel-to-destination	66.12615512861112
71.83685634527778	1	1	Orderly3	PatientTransit.dropoff	66.43721056833333
71.83685634527778	1	1	Orderly3	PatientTransit.wait-at-dropoff	66.48566963222223
71.83685634527778	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	66.6099936375
71.83685634527778	1	1	Orderly3	PatientTransit.pickup	66.97826861777777
71.83685634527778	1	1	Orderly3	PatientTransit.travel-to-destination	67.00986528333333
71.83685634527778	1	1	Orderly3	PatientTransit.dropoff	67.9610293936111
71.83685634527778	1	1	Orderly3	PatientTransit.wait-at-dropoff	68.00446581611111
71.83685634527778	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	68.00446581611111
71.83685634527778	1	1	Orderly3	PatientTransit.pickup	68.20748474666667
71.83685634527778	1	1	Orderly3	PatientTransit.travel-to-destination	68.24169459555556
71.83685634527778	1	1	Orderly3	PatientTransit.dropoff	68.4616113486111
71.83685634527778	1	1	Orderly3	PatientTransit.wait-at-dropoff	68.49608715416666
71.83685634527778	1	1	Orderly3	PatientTransit.orderly-travel-to-patient	68.49608715416666
71.83685634527778	1	1	Orderly3	PatientTransit.pickup	68.63030692
71.83685634527778	1	1	Orderly3	PatientTransit.travel-to-destination	68.64629281083333
71.83685634527778	1	1	Orderly3	PatientTransit.dropoff	68.80716448972221
